Citing_DOI,Cited_DOI,Citing_Layer,Cited_Layer,Citation_Type
10.1126/science.897677,10.1037/h0026767,2,3,Indirect
10.1007/bf00426039,10.1016/0006-8993(76)90078-0,2,3,Indirect
10.1007/bf00426039,10.1007/bf00421222,2,3,Indirect
10.1007/bf00426039,10.1016/0091-3057(76)90200-8,2,3,Indirect
10.1007/bf00426039,10.1016/0006-8993(69)90003-1,2,3,Indirect
10.1007/bf00426039,10.1007/bf00505669,2,3,Indirect
10.1007/bf00426039,10.1016/0006-8993(77)90960-x,2,3,Indirect
10.1007/bf00426039,10.1016/0361-9230(76)90110-6,2,3,Indirect
10.1007/bf00426039,10.1016/0091-3057(76)90018-6,2,3,Indirect
10.1007/bf00426039,10.1016/0304-3940(75)90036-1,2,3,Indirect
10.1007/bf00426039,10.1016/0006-8993(75)90998-1,2,2,Indirect
10.1007/bf00426039,10.1037/h0081676,2,3,Indirect
10.1007/bf00426039,10.1016/0091-3057(74)90103-8,2,3,Indirect
10.1007/bf00426039,10.1016/s0091-6773(72)80218-9,2,3,Indirect
10.1007/bf00426039,10.1016/0091-3057(73)90083-x,2,3,Indirect
10.1007/bf00426039,10.1007/bf00422799,2,3,Indirect
10.1007/bf00426039,10.1007/bf00421431,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(71)90272-1,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0304-3940(77)90018-0,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0031-9384(74)90313-8,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(75)90885-9,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(76)90007-x,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(74)90647-7,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(77)91025-3,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(77)90047-6,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(79)90461-x,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(72)90734-2,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(72)90735-4,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0024-3205(66)90006-3,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1037/h0077391,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1002/cne.901800310,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0304-3940(78)90160-x,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1146/annurev.pa.18.040178.000345,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1007/bf00428696,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1037/h0077500,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0006-8993(76)90809-x,2,3,Indirect
10.1016/0006-8993(80)90666-6,10.1016/0091-3057(78)90361-1,2,3,Indirect
10.1017/s0140525x00010372,10.1007/bf00401545,2,3,Indirect
10.1017/s0140525x00010372,10.1007/978-1-4684-2394-5_7,2,3,Indirect
10.1017/s0140525x00010372,10.1037/h0040694,2,3,Indirect
10.1017/s0140525x00010372,10.1016/0165-0173(79)90017-1,2,3,Indirect
10.1017/s0140525x00010372,10.1016/0166-2236(79)90022-5,2,3,Indirect
10.1017/s0140525x00010372,10.1016/s0031-6997(25)06839-5,2,3,Indirect
10.1017/s0140525x00010372,10.1037/h0041029,2,3,Indirect
10.1017/s0140525x00010372,10.1016/s0091-3057(80)80033-5,2,3,Indirect
10.1017/s0140525x00010372,10.1037/h0036330,2,3,Indirect
10.1017/s0140525x00010372,10.1007/bf00403631,2,3,Indirect
10.1017/s0140525x00010372,10.1007/bf00492365,2,3,Indirect
10.1017/s0140525x00010372,10.1016/0006-8993(73)90045-0,2,3,Indirect
10.1017/s0140525x00010372,10.1016/0091-3057(80)90166-5,2,3,Indirect
10.1017/s0140525x00010372,10.1126/science.173.4002.1103,2,3,Indirect
10.1017/s0140525x00010372,10.1017/s0140525x00009869,2,3,Indirect
10.1017/s0140525x00010372,10.1001/archpsyc.1971.01750080089015,2,3,Indirect
10.1017/s0140525x00010372,10.1901/jeab.1980.34-219,2,3,Indirect
10.1017/s0140525x00010372,10.1016/0006-8993(77)90047-6,2,3,Indirect
10.1017/s0140525x00010372,10.1126/science.7244622,2,3,Indirect
10.1017/s0140525x00010372,10.1016/0091-3057(81)90225-2,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.3758/bf03335333,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0014-2999(70)90006-3,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0024-3205(81)90314-3,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0006-8993(81)90187-6,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0091-3057(78)90296-4,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0091-3057(75)90121-5,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0091-3057(82)90434-8,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1126/science.850798,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.3758/bf03332973,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1126/science.6857251,2,2,Indirect
10.1016/0165-0173(83)90038-3,10.1007/bf00433088,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1111/j.1476-5381.1981.tb09967.x,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0091-3057(80)90051-9,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1007/bf00426515,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1007/bf00432132,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0091-3057(81)90110-6,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1016/0091-3057(83)90290-3,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1017/s0140525x00059380,2,3,Indirect
10.1016/0165-0173(83)90038-3,10.1038/215375a0,2,3,Indirect
10.1126/science.6857251,10.1017/s0140525x00059380,2,3,Indirect
10.1126/science.6857251,10.1037/h0036330,2,3,Indirect
10.1126/science.6857251,10.1007/bf00432676,2,3,Indirect
10.1126/science.6857251,10.1016/0014-2999(74)90109-5,2,3,Indirect
10.1126/science.6857251,10.1016/0091-3057(81)90208-2,2,3,Indirect
10.1126/science.6857251,10.1016/0006-8993(79)90206-3,2,3,Indirect
10.1126/science.6857251,10.1192/bjp.137.4.379,2,3,Indirect
10.1126/science.6857251,10.1007/bf00401511,2,3,Indirect
10.1126/science.6857251,10.1016/0024-3205(81)90157-0,2,3,Indirect
10.1126/science.6857251,10.1016/0014-2999(71)90121-x,2,3,Indirect
10.1126/science.6857251,10.1001/archpsyc.1972.01750260021004,2,3,Indirect
10.1126/science.6857251,10.1016/0091-3057(73)90091-9,2,3,Indirect
10.1126/science.6857251,10.1017/s0140525x00010372,2,2,Indirect
10.1126/science.6857251,10.1016/0091-3057(81)90225-2,2,3,Indirect
10.1126/science.6857251,10.1126/science.566469,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0165-0173(83)90038-3,2,2,Indirect
10.1016/0361-9230(89)90223-2,10.3758/bf03332973,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/s0022-3565(25)32116-6,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1007/bf00432132,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(83)90290-3,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1037/h0081662,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(86)90392-8,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(86)90117-6,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(81)90196-9,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(86)90150-4,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(86)90389-8,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(79)90299-5,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0361-9230(89)90224-4,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1007/bf00432512,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(86)90348-5,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0091-3057(80)90453-0,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1016/0006-8993(86)90598-6,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1007/bf00735892,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1007/bf00310507,2,3,Indirect
10.1016/0361-9230(89)90223-2,10.1007/bf00432775,2,3,Indirect
10.1007/bf00342633,10.1038/228477a0,2,3,Indirect
10.1007/bf00342633,10.1103/revmodphys.34.135,2,3,Indirect
10.1007/bf00342633,10.1109/tssc.1969.300225,2,3,Indirect
10.1007/bf00342633,10.1007/bf00571695,2,3,Indirect
10.1007/bf00342633,10.1113/jphysiol.1959.sp006308,2,3,Indirect
10.1007/bf00342633,10.1113/jphysiol.1962.sp006837,2,2,Indirect
10.1007/bf00342633,10.1152/jn.1965.28.2.229,2,2,Indirect
10.1007/bf00342633,10.1007/bf00288907,2,3,Indirect
10.1007/bf00342633,10.1113/jphysiol.1969.sp008820,2,3,Indirect
10.1007/bf00342633,10.1098/rspb.1970.0040,2,3,Indirect
10.1098/rspb.1977.0085,10.1007/bf00234062,2,3,Indirect
10.1098/rspb.1977.0085,10.1113/jphysiol.1964.sp007463,2,3,Indirect
10.1098/rspb.1977.0085,10.1113/jphysiol.1962.sp006991,2,3,Indirect
10.1098/rspb.1977.0085,10.1007/bf00234129,2,3,Indirect
10.1098/rspb.1977.0085,10.1093/brain/49.1.1,2,3,Indirect
10.1098/rspb.1977.0085,10.1016/0006-8993(75)90749-0,2,3,Indirect
10.1098/rspb.1977.0085,10.1016/0006-8993(72)90344-7,2,3,Indirect
10.1098/rspb.1977.0085,10.1016/0006-8993(74)90607-6,2,3,Indirect
10.1098/rspb.1977.0085,10.1002/cne.901600302,2,3,Indirect
10.1098/rspb.1977.0085,10.1016/0006-8993(67)90166-7,2,3,Indirect
10.1098/rspb.1977.0085,10.1016/0006-8993(73)90782-8,2,3,Indirect
10.1098/rspb.1977.0085,10.1002/cne.901630106,2,3,Indirect
10.1098/rspb.1977.0085,10.1113/jphysiol.1977.sp011863,2,3,Indirect
10.1098/rspb.1977.0085,10.1002/ar.1091580313,2,3,Indirect
10.1098/rspb.1977.0085,10.1016/0014-4886(73)90040-x,2,3,Indirect
10.1098/rspb.1977.0085,10.1002/cne.901280104,2,3,Indirect
10.1098/rspb.1977.0085,10.1002/cne.901440106,2,3,Indirect
10.1098/rspb.1977.0085,10.1007/bf00335403,2,3,Indirect
10.1098/rspb.1977.0085,10.1002/cne.901390403,2,3,Indirect
10.1098/rspb.1977.0085,10.1152/jn.1972.35.4.518,2,3,Indirect
10.1016/0893-6080(89)90020-8,10.1090/trans2/017/10,2,3,Indirect
10.1023/a:1022633531479,10.1016/b978-0-934613-41-5.50014-3,2,3,Indirect
10.1023/a:1022633531479,10.1109/tsmc.1983.6313077,2,3,Indirect
10.1023/a:1022633531479,10.1007/bf00317987,2,3,Indirect
10.1023/a:1022633531479,10.3758/bf03205056,2,3,Indirect
10.1023/a:1022633531479,10.1016/0166-4328(86)90092-6,2,3,Indirect
10.1023/a:1022633531479,10.21236/ada164453,2,3,Indirect
10.1023/a:1022633531479,10.1147/rd.33.0210,2,2,Indirect
10.1023/a:1022633531479,10.1037/0033-295x.88.2.135,2,2,Indirect
10.1023/a:1022633531479,10.21236/ad0241531,2,3,Indirect
10.1023/a:1022633531479,10.1016/s0019-9958(77)90354-0,2,3,Indirect
10.1162/neco.1989.1.3.321,10.1162/neco.1989.1.1.1,2,3,Indirect
10.1007/bf00992697,10.1016/b978-0-934613-41-5.50014-3,2,3,Indirect
10.1007/bf00992697,10.1145/76359.76371,2,3,Indirect
10.1007/bf00992697,10.1016/0004-3702(74)90027-7,2,3,Indirect
10.1007/bf00992697,10.1016/0893-6080(89)90020-8,2,2,Indirect
10.1007/bf00992697,10.1016/0004-3702(88)90076-8,2,3,Indirect
10.1007/bf00992697,10.1214/aoms/1177729586,2,3,Indirect
10.1007/bf00992697,10.7551/mitpress/5236.001.0001,2,2,Indirect
10.1007/bf00992697,10.1147/rd.33.0210,2,2,Indirect
10.1007/bf00992697,10.1147/rd.116.0601,2,3,Indirect
10.1007/bf00992697,10.1016/0004-3702(89)90017-9,2,2,Indirect
10.1007/bf00992697,10.1137/1116025,2,3,Indirect
10.1007/bf00992697,10.1109/proc.1976.10286,2,3,Indirect
10.1007/bf00992697,10.1287/mnsc.23.8.853,2,3,Indirect
10.1109/iros.2008.4650953,10.1023/a:1020281327116,2,3,Indirect
10.1109/iros.2008.4650953,10.1007/bf00992696,2,3,Indirect
10.1109/iros.2008.4650953,10.1109/robot.2007.363633,2,3,Indirect
10.1109/iros.2008.4650953,10.1109/robot.2002.1014739,2,3,Indirect
10.1109/iros.2008.4650953,10.1016/j.robot.2004.03.003,2,3,Indirect
10.1109/iros.2008.4650953,10.1109/iros.2005.1545257,2,3,Indirect
10.1109/iros.2008.4650953,10.1109/iros.2006.282564,2,3,Indirect
10.1109/iros.2008.4650953,10.1016/s0079-6123(06)65027-9,2,3,Indirect
10.1109/iros.2008.4650953,10.5040/9781492596844,2,3,Indirect
10.1109/iros.2008.4650953,10.1109/iros.2004.1389957,2,3,Indirect
10.1080/088395198117848,10.1109/iros.1996.569012,2,3,Indirect
10.1080/088395198117848,10.1007/3-540-64473-3_49,2,3,Indirect
10.1080/088395198117848,10.1093/mind/lix.236.433,2,3,Indirect
10.1080/088395198117848,10.1109/iros.1996.568989,2,3,Indirect
10.1080/088395198117848,10.1023/a:1022699900025,2,3,Indirect
10.1163/1568553041719519,10.1007/bf00198086,2,3,Indirect
10.1163/1568553041719519,10.1126/science.3975635,2,3,Indirect
10.1163/1568553041719519,10.1007/s004220050408,2,3,Indirect
10.1163/1568553041719519,10.1163/156855300x00061,2,3,Indirect
10.1163/1568553041719519,10.1007/978-1-4615-3618-5,2,3,Indirect
10.1163/1568553041719519,10.1080/00222895.1988.10735430,2,3,Indirect
10.1177/0278364907087548,10.1023/a:1006559212014,2,3,Indirect
10.1177/0278364907087548,10.1023/a:1006511328852,2,3,Indirect
10.1177/0278364907087548,10.1109/robot.2000.846414,2,3,Indirect
10.1177/0278364907087548,10.1162/jocn.1993.5.4.408,2,3,Indirect
10.1177/0278364907087548,10.1162/neco.1997.9.2.271,2,3,Indirect
10.1177/0278364907087548,10.1177/027836499301200101,2,3,Indirect
10.1177/0278364907087548,10.1002/0471781819,2,3,Indirect
10.1177/0278364907087548,10.1002/rob.4620060203,2,3,Indirect
10.1177/0278364907087548,10.1207/s15516709cog1603_1,2,3,Indirect
10.1177/0278364907087548,10.1613/jair.301,2,3,Indirect
10.1177/0278364907087548,10.1109/tmech.2005.848290,2,3,Indirect
10.1177/0278364907087548,10.1109/jra.1987.1087068,2,3,Indirect
10.1177/0278364907087548,10.1023/a:1015727715131,2,3,Indirect
10.1177/0278364907087548,10.1002/0471722138,2,3,Indirect
10.1177/0278364907087548,10.1109/robot.2000.844073,2,3,Indirect
10.1177/0278364907087548,10.1017/cbo9780511665479,2,3,Indirect
10.1177/0278364907087548,10.1162/089976605774320557,2,3,Indirect
10.1177/0278364907087548,10.1023/a:1013258808932,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1162/089976698300017746,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.21236/ada280862,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1162/neco.1997.9.2.349,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1613/jair.806,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1613/jair.807,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1162/neco.2007.12-05-077,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1109/ijcnn.1992.287219,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1016/s0921-8890(97)00043-2,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1016/j.conb.2005.10.011,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1287/ijoc.14.3.192.113,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1145/318371.318612,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1145/84537.84552,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1163/156855307782148550,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1016/0893-6080(90)90056-q,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1109/robot.2002.1014739,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1007/3-540-44581-1_40,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1287/mnsc.45.11.1570,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1109/robot.2004.1307456,2,3,Indirect
10.1016/j.neunet.2008.02.003,10.1109/iros.2005.1545206,2,3,Indirect
10.1109/icnn.1993.298623,10.1016/0893-6080(90)90006-7,2,3,Indirect
10.1109/icnn.1993.298623,10.1016/0893-6080(88)90003-2,2,3,Indirect
10.1109/icnn.1993.298623,10.7551/mitpress/5236.001.0001,2,2,Indirect
10.1177/105971230501300301,10.1007/3-540-64473-3_74,2,3,Indirect
10.1177/105971230501300301,10.1007/3-540-48422-1_28,2,3,Indirect
10.1177/105971230501300301,10.1613/jair.575,2,3,Indirect
10.1177/105971230501300301,10.1613/jair.639,2,3,Indirect
10.1177/105971230501300301,10.1007/3-540-64473-3_76,2,3,Indirect
10.1177/105971230501300301,10.1080/088395198117848,2,2,Indirect
10.1177/105971230501300301,10.1002/9780470316887,2,3,Indirect
10.1177/105971230501300301,10.1007/3-540-45324-5_40,2,3,Indirect
10.1177/105971230501300301,10.7551/mitpress/4151.001.0001,2,3,Indirect
10.1177/105971230501300301,10.1007/3-540-45603-1_22,2,3,Indirect
10.1177/105971230501300301,10.1007/3-540-45324-5_23,2,3,Indirect
10.1177/105971230501300301,10.1007/3-540-48422-1_21,2,3,Indirect
10.1177/105971230501300301,10.1016/s0004-3702(99)00052-1,2,3,Indirect
10.1177/105971230501300301,10.1162/neco.1994.6.2.215,2,3,Indirect
10.1177/105971230501300301,10.1109/9.580874,2,1,Direct
10.1016/0004-3702(89)90017-9,10.1207/s15516709cog0901_7,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1038/scientificamerican0680-64,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1016/0893-6080(88)90023-8,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1007/bf00336991,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1007/bf00317987,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1038/333452a0,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1016/0022-2836(88)90564-5,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1016/s0885-2308(86)80008-0,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1038/323533a0,2,3,Indirect
10.1016/0004-3702(89)90017-9,10.1147/rd.33.0210,2,2,Indirect
10.1016/j.robot.2004.05.005,10.1007/978-1-4757-3437-9_17,2,3,Indirect
10.1016/j.robot.2004.05.005,10.1109/afgr.2002.1004124,2,3,Indirect
10.1016/j.robot.2004.05.005,10.1023/a:1008078328650,2,3,Indirect
10.1016/j.robot.2004.05.005,10.1109/iros.2000.895274,2,3,Indirect
10.1016/j.robot.2004.05.005,10.1007/978-3-540-45135-8_14,2,3,Indirect
10.1016/j.robot.2004.05.005,10.1007/3-540-45327-x_13,2,3,Indirect
10.1016/0885-2308(87)90026-x,10.1207/s15516709cog0901_7,2,3,Indirect
10.1016/0885-2308(87)90026-x,10.1109/pgec.1967.264666,2,3,Indirect
10.1016/0885-2308(87)90026-x,10.1016/s0885-2308(86)80008-0,2,3,Indirect
10.1016/0885-2308(87)90026-x,10.1038/323533a0,2,3,Indirect
10.1016/0885-2308(87)90026-x,10.1109/tpami.1986.4767769,2,3,Indirect
10.1126/science.269.5232.1860,10.1162/neco.1993.5.1.140,2,3,Indirect
10.1126/science.269.5232.1860,10.1016/0893-6080(91)90040-c,2,3,Indirect
10.1126/science.269.5232.1860,10.1109/18.256500,2,3,Indirect
10.1126/science.269.5232.1860,10.1038/355161a0,2,3,Indirect
10.1126/science.269.5232.1860,10.1002/j.1538-7305.1948.tb01340.x,2,3,Indirect
10.1126/science.269.5232.1860,10.1016/0893-6080(89)90014-2,2,3,Indirect
10.1126/science.269.5232.1860,10.1007/978-3-642-49207-5,2,3,Indirect
10.1126/science.269.5232.1860,10.1007/978-1-4757-2249-9,2,3,Indirect
10.1126/science.269.5232.1860,10.1007/978-1-4612-0877-8,2,3,Indirect
10.1126/science.269.5232.1860,10.1162/neco.1994.6.4.696,2,3,Indirect
10.1126/science.269.5232.1860,10.1109/18.42184,2,3,Indirect
10.1126/science.269.5232.1860,10.1109/tit.1979.1056067,2,3,Indirect
10.1126/science.269.5232.1860,10.1080/01621459.1989.10478797,2,3,Indirect
10.1126/science.269.5232.1860,10.1126/science.7761831,2,3,Indirect
10.1126/science.269.5232.1860,10.1162/neco.1994.6.6.1262,2,3,Indirect
10.1126/science.269.5232.1860,10.1016/0893-6080(89)90020-8,2,2,Indirect
10.1126/science.269.5232.1860,10.1017/9781139171809,2,3,Indirect
10.1126/science.269.5232.1860,10.1109/18.256488,2,3,Indirect
10.1126/science.269.5232.1860,10.1088/0954-898x_4_4_001,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1016/0893-6080(89)90014-2,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1007/bf00332918,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.2307/2289282,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1109/83.465101,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1109/t-c.1971.223208,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1016/0893-6080(89)90003-8,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1080/01621459.1989.10478797,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1126/science.269.5232.1860,2,2,Indirect
10.1162/neco.1997.9.7.1493,10.1103/physreva.41.5325,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1016/0893-6080(89)90020-8,2,2,Indirect
10.1162/neco.1997.9.7.1493,10.1002/aic.690370209,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1007/bf00275687,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1142/s0129065789000475,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1162/neco.1994.6.5.916,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1209/0295-5075/10/7/015,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1109/tassp.1985.1164557,2,3,Indirect
10.1162/neco.1997.9.7.1493,10.1162/neco.1993.5.3.363,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1109/34.993558,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1023/a:1012454411458,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1006/inco.1995.1136,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.2307/2287576,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1162/089976602760128018,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1126/science.7761831,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1109/5.726791,2,1,Direct
10.1162/neco.2006.18.7.1527,10.1364/josaa.20.001434,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1109/34.982899,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1016/0004-3702(92)90065-6,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1109/tip.2005.852470,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1016/0893-6080(89)90044-0,2,3,Indirect
10.1162/neco.2006.18.7.1527,10.1162/jmlr.2003.4.7-8.1235,2,3,Indirect
10.1126/science.290.5500.2323,10.1007/bf02293745,2,3,Indirect
10.1126/science.290.5500.2323,10.1002/aic.690370209,2,3,Indirect
10.1126/science.290.5500.2323,10.1007/978-3-662-00784-6,2,3,Indirect
10.1126/science.290.5500.2323,10.1162/089976698300017953,2,3,Indirect
10.1126/science.290.5500.2323,10.1016/s0031-3203(99)00078-3,2,3,Indirect
10.1126/science.290.5500.2323,10.1080/01621459.1989.10478797,2,3,Indirect
10.1126/science.290.5500.2323,10.1016/0893-6080(94)90109-0,2,3,Indirect
10.1126/science.290.5500.2323,10.1126/science.272.5270.1905,2,3,Indirect
10.1126/science.290.5500.2323,10.1137/1.9780898719581,2,3,Indirect
10.1126/science.290.5500.2323,10.1038/44565,2,3,Indirect
10.1126/science.290.5500.2323,10.1137/1.9781611970265,2,3,Indirect
10.1126/science.290.5500.2323,10.1162/neco.1997.9.7.1493,2,2,Indirect
10.1126/science.290.5500.2319,10.1126/science.1598577,2,3,Indirect
10.1126/science.290.5500.2319,10.1126/science.210.4468.390,2,3,Indirect
10.1126/science.290.5500.2319,10.1162/jocn.1991.3.1.71,2,3,Indirect
10.1126/science.290.5500.2319,10.1007/bf01421486,2,3,Indirect
10.1126/science.290.5500.2319,10.1126/science.1908118,2,3,Indirect
10.1126/science.290.5500.2319,10.1121/1.395916,2,3,Indirect
10.1126/science.290.5500.2319,10.1121/1.1912239,2,3,Indirect
10.1126/science.290.5500.2319,10.1126/science.1857964,2,3,Indirect
10.1126/science.290.5500.2319,10.1126/science.269.5224.676,2,3,Indirect
10.1126/science.290.5500.2319,10.1046/j.1365-8711.1998.01596.x,2,3,Indirect
10.1126/science.290.5500.2319,10.1126/science.356262,2,3,Indirect
10.1126/science.290.5500.2319,10.1038/326689a0,2,3,Indirect
10.1126/science.290.5500.2319,10.1007/978-3-662-00784-6_5,2,3,Indirect
10.1126/science.290.5500.2319,10.1080/01621459.1989.10478797,2,3,Indirect
10.1126/science.290.5500.2319,10.1002/aic.690370209,2,3,Indirect
10.1126/science.290.5500.2319,10.1126/science.269.5232.1860,2,2,Indirect
10.1126/science.290.5500.2319,10.1162/089976698300017953,2,3,Indirect
10.1126/science.290.5500.2319,10.1016/0165-1684(94)90029-9,2,3,Indirect
10.1126/science.290.5500.2319,10.1162/neco.1995.7.6.1129,2,3,Indirect
10.1126/science.290.5500.2319,10.1126/science.1251207,2,3,Indirect
10.1109/21.97471,10.1098/rspb.1978.0020,2,3,Indirect
10.1109/21.97471,10.1145/356924.356930,2,3,Indirect
10.1109/21.97471,10.1098/rspb.1977.0085,2,2,Indirect
10.1109/21.97471,10.1016/0004-3702(81)90025-4,2,3,Indirect
10.1109/21.97471,10.1145/356869.356871,2,3,Indirect
10.1109/21.97471,10.1115/1.3426923,2,3,Indirect
10.1109/21.97471,10.1115/1.3426922,2,3,Indirect
10.1109/21.97471,10.1073/pnas.79.8.2554,2,2,Indirect
10.1109/21.97471,10.1109/2.29,2,3,Indirect
10.1109/21.97471,10.3138/9781487576752,2,3,Indirect
10.1109/21.97471,10.1016/0025-5564(71)90051-4,2,3,Indirect
10.1109/21.97471,10.1016/0004-3702(87)90050-6,2,3,Indirect
10.1109/21.97471,10.1145/356810.356816,2,3,Indirect
10.1109/21.97471,10.1016/b978-1-55860-092-8.50012-5,2,3,Indirect
10.1109/21.97471,10.1016/s0921-8890(05)80030-2,2,3,Indirect
10.1109/21.97471,10.1037/11494-000,2,3,Indirect
10.1109/21.97471,10.1016/0025-5564(79)90063-4,2,3,Indirect
10.1109/21.97471,10.1136/jnnp.20.1.11,2,2,Indirect
